"","state_name","pc_name","ac_name","ac_num","total_ac_votes","num_spec1_2014","voteshare_spec1_2014","voteshare_spec1_2014_0.1","voteshare_spec1_2014_0.2","voteshare_spec1_2014_0.3","voteshare_spec1_2014_0.4","voteshare_spec1_2014_0.5","voteshare_spec1_2014_0.6","voteshare_spec1_2014_0.7","voteshare_spec1_2014_0.8","voteshare_spec1_2014_0.9","voteshare_spec1_2009","voteshare_spec1_2009_0.1","voteshare_spec1_2009_0.2","voteshare_spec1_2009_0.3","voteshare_spec1_2009_0.4","voteshare_spec1_2009_0.5","voteshare_spec1_2009_0.6","voteshare_spec1_2009_0.7","voteshare_spec1_2009_0.8","voteshare_spec1_2009_0.9","station_name1","station_type1","station_kw1","station_state1","spot_lang1","station_block1","treat1","camp_date1","station_buffer_km1","camp_lag1","station_id1","eligible1","station_name2","station_type2","station_kw2","station_state2","spot_lang2","station_block2","treat2","camp_date2","station_buffer_km2","camp_lag2","station_id2","eligible2","station_name3","station_type3","station_kw3","station_state3","spot_lang3","station_block3","treat3","camp_date3","station_buffer_km3","camp_lag3","station_id3","eligible3","state_code","pc_num","station_lon","station_lat","illit_pc","rural_pc","scst_pc","pc_type","schedule_num","poll_date","xcoord","ycoord","num_eligible","prob_treatany","treatany","wgt_treatany"
"167","Chattisgarh","SARGUJA (ST)","Ramanujganj (ST)",7,136057,1,45.782282425748,45.782282425748,45.782282425748,45.782282425748,45.782282425748,45.782282425748,45.782282425748,45.782282425748,45.782282425748,45.782282425748,56.301803288235,56.301803288235,56.301803288235,56.301803288235,56.301803288235,56.301803288235,56.301803288235,56.301803288235,56.301803288235,56.301803288235,"Daltonganj","FM",10,"Jharkhand","Hindi",2,1,2014-04-15,100,9,18,1,"Ambikapur","MW",20,"Chhattisgarh","Hindi",3,1,2014-04-22,125,2,49,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,1,0,0,51.422061920166,92.9236145019531,54.9093818664551,"ST","6",2014-04-24,83.4999847412109,23.743782043457,2,0.75,1,1.33333337306976
"168","Chattisgarh","SARGUJA (ST)","Samri (ST)",8,147254,1,47.0683309112146,47.0683309112146,47.0683309112146,47.0683309112146,47.0683309112146,47.0683309112146,47.0683309112146,47.0683309112146,47.0683309112146,47.0683309112146,51.0857014109894,51.0857014109894,51.0857014109894,51.0857014109894,51.0857014109894,51.0857014109894,51.0857014109894,51.0857014109894,51.0857014109894,51.0857014109894,"Daltonganj","FM",10,"Jharkhand","Hindi",2,1,2014-04-15,100,9,18,1,"Ambikapur","MW",20,"Chhattisgarh","Hindi",3,1,2014-04-22,125,2,49,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,1,0,0,52.7785491943359,100,79.1227416992188,"ST","6",2014-04-24,83.6876831054688,23.3625545501709,2,0.75,1,1.33333337306976
"169","Chattisgarh","SARGUJA (ST)","Sitapur (ST)",11,142125,1,45.8174142480211,45.8174142480211,45.8174142480211,45.8174142480211,45.8174142480211,45.8174142480211,45.8174142480211,45.8174142480211,45.8174142480211,45.8174142480211,44.0355852098971,44.0355852098971,44.0355852098971,44.0355852098971,44.0355852098971,44.0355852098971,44.0355852098971,44.0355852098971,44.0355852098971,44.0355852098971,"Ambikapur","MW",20,"Chhattisgarh","Hindi",3,1,2014-04-22,125,2,49,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,1,0,0,61.2892265319824,100,79.1597595214844,"ST","6",2014-04-24,83.419677734375,22.8414688110352,1,0.5,1,2
"170","Jharkhand","Giridih","Bermo",35,179047,2,81.1016101917374,81.1016101917374,81.1016101917374,81.1016101917374,42.5698280339799,0,0,0,0,0,68.7820018091136,68.7820018091136,68.7820018091136,68.7820018091136,42.4925934224612,0,0,0,0,0,"Hazaribagh","FM",6,"Jharkhand","Hindi",2,0,2014-04-15,75,2,11,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,6,0,0,47.0737800598145,96.5698089599609,43.8660621643066,"GEN","5",2014-04-17,85.9955368041992,23.686279296875,1,0.5,0,2
"171","Jharkhand","Giridih","Dumri",33,158318,2,79.1571394282394,79.1571394282394,79.1571394282394,79.1571394282394,25.906087747445,0,0,0,0,0,50.4804579900735,50.4804579900735,50.4804579900735,50.4804579900735,26.1021338173879,0,0,0,0,0,"Hazaribagh","FM",6,"Jharkhand","Hindi",2,0,2014-04-15,75,2,11,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,6,0,0,47.778377532959,92.9187698364258,20.6153812408447,"GEN","5",2014-04-17,86.0336685180664,23.9455108642578,1,0.5,0,2
"172","Jharkhand","Giridih","Gomia",34,161338,2,69.8583098835984,69.8583098835984,69.8583098835984,69.8583098835984,33.8934410988112,0,0,0,0,0,63.1110349278051,63.1110349278051,63.1110349278051,63.1110349278051,32.8869887876099,0,0,0,0,0,"Hazaribagh","FM",6,"Jharkhand","Hindi",2,0,2014-04-15,75,2,11,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,6,0,0,44.5439796447754,56.6204566955566,32.4852409362793,"GEN","5",2014-04-17,85.7762756347656,23.7283878326416,1,0.5,0,2
"173","Jharkhand","Hazaribagh","Barhi",21,157287,4,86.2467972559716,86.2467972559716,15.7012340498579,15.7012340498579,15.7012340498579,15.7012340498579,0,0,0,0,83.8107973735192,83.8107973735192,12.4063501860138,12.4063501860138,12.4063501860138,12.4063501860138,0,0,0,0,"Hazaribagh","FM",6,"Jharkhand","Hindi",2,0,2014-04-15,75,2,11,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,14,0,0,43.3775825500488,96.6869354248047,28.4487133026123,"GEN","5",2014-04-17,85.3765182495117,24.3471946716309,1,0.5,0,2
"174","Jharkhand","Hazaribagh","Barkagaon",22,193782,4,86.2943926680497,86.2943926680497,22.8075879080616,22.8075879080616,22.8075879080616,22.8075879080616,0,0,0,0,82.906007452774,82.906007452774,17.0164492342598,17.0164492342598,17.0164492342598,17.0164492342598,0,0,0,0,"Hazaribagh","FM",6,"Jharkhand","Hindi",2,0,2014-04-15,75,2,11,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,14,0,0,45.1296768188477,96.3840713500977,30.9758186340332,"GEN","5",2014-04-17,85.2227020263672,23.7719764709473,1,0.5,0,2
"175","Jharkhand","Hazaribagh","Hazaribagh",25,205351,4,90.9009452108828,90.9009452108828,11.2339360412172,11.2339360412172,11.2339360412172,11.2339360412172,0,0,0,0,87.2723776696886,87.2723776696886,10.1360926940086,10.1360926940086,10.1360926940086,10.1360926940086,0,0,0,0,"Hazaribagh","FM",6,"Jharkhand","Hindi",2,0,2014-04-15,75,2,11,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,14,0,0,44.2834587097168,86.2976531982422,27.5375823974609,"GEN","5",2014-04-17,85.327995300293,24.0311470031738,1,0.5,0,2
"176","Jharkhand","Hazaribagh","Mandu",24,216022,4,82.9998796418883,82.9998796418883,17.1255705437409,17.1255705437409,17.1255705437409,17.1255705437409,0,0,0,0,80.1338120314806,80.1338120314806,16.069690543563,16.069690543563,16.069690543563,16.069690543563,0,0,0,0,"Hazaribagh","FM",6,"Jharkhand","Hindi",2,0,2014-04-15,75,2,11,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,14,0,0,37.7497711181641,52.8616943359375,34.1885604858398,"GEN","5",2014-04-17,85.5984115600586,23.8713245391846,1,0.5,0,2
"177","Jharkhand","Hazaribagh","Ramgarh",23,194686,4,88.5846953555982,88.5846953555982,29.6051077119053,29.6051077119053,29.6051077119053,29.6051077119053,0,0,0,0,88.8315954044091,88.8315954044091,38.215550997576,38.215550997576,38.215550997576,38.215550997576,0,0,0,0,"Hazaribagh","FM",6,"Jharkhand","Hindi",2,0,2014-04-15,75,2,11,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,14,0,0,42.6220588684082,100,23.9107456207275,"GEN","5",2014-04-17,85.6814651489258,23.5536155700684,1,0.5,0,2
"178","Jharkhand","Jamshedpur","Baharagora",44,157435,2,70.6050115920856,70.6050115920856,70.6050115920856,70.6050115920856,70.6050115920856,70.6050115920856,0,0,0,0,48.1193960006351,48.1193960006351,48.1193960006351,48.1193960006351,48.1193960006351,48.1193960006351,0,0,0,0,"Baripada","FM",5,"Odisha","Oriya",2,1,2014-04-15,65,2,23,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,9,0,0,43.9441757202148,100,42.7530708312988,"GEN","5",2014-04-17,86.7042770385742,22.3942375183105,1,0.5,1,2
"179","Jharkhand","Jamshedpur","Ghatsila (ST)",45,154052,2,64.7294420065952,64.7294420065952,64.7294420065952,64.7294420065952,64.7294420065952,64.7294420065952,0,0,0,0,46.3799109102285,46.3799109102285,46.3799109102285,46.3799109102285,46.3799109102285,46.3799109102285,0,0,0,0,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,9,0,0,45.9503974914551,100,58.4738082885742,"GEN","5",2014-04-17,86.4840469360352,22.5630645751953,1,0.5,1,2
"180","Jharkhand","Jamshedpur","Jamshedpur East",48,165444,2,93.9828582481081,93.9828582481081,93.9828582481081,93.9828582481081,93.9828582481081,93.9828582481081,0,0,0,0,74.6676708717756,74.6676708717756,74.6676708717756,74.6676708717756,74.6676708717756,74.6676708717756,0,0,0,0,"Jamshedpur","MW",1,"Jharkhand","Hindi",2,0,2014-04-15,25,2,15,1,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,9,0,0,25.7197856903076,8.14338302612305,17.5533905029297,"GEN","5",2014-04-17,86.2036285400391,22.8153076171875,2,0.75,1,1.33333337306976
"181","Jharkhand","Jamshedpur","Jamshedpur West",49,179222,2,91.4346453002422,91.4346453002422,91.4346453002422,91.4346453002422,91.4346453002422,91.4346453002422,0,0,0,0,66.8447678574702,66.8447678574702,66.8447678574702,66.8447678574702,66.8447678574702,66.8447678574702,0,0,0,0,"Jamshedpur","MW",1,"Jharkhand","Hindi",2,0,2014-04-15,25,2,15,1,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,9,0,0,33.5387878417969,38.520149230957,26.5119457244873,"GEN","5",2014-04-17,86.1732406616211,22.79052734375,2,0.75,1,1.33333337306976
"182","Jharkhand","Jamshedpur","Jugsalai (SC)",47,208626,2,79.9133377431384,79.9133377431384,79.9133377431384,79.9133377431384,79.9133377431384,79.9133377431384,0,0,0,0,54.5897997996545,54.5897997996545,54.5897997996545,54.5897997996545,54.5897997996545,54.5897997996545,0,0,0,0,"Jamshedpur","MW",1,"Jharkhand","Hindi",2,0,2014-04-15,25,2,15,1,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,9,0,0,49.4027214050293,100,45.788890838623,"GEN","5",2014-04-17,86.328498840332,22.8626194000244,2,0.75,1,1.33333337306976
"183","Jharkhand","Jamshedpur","Potka (ST)",46,184343,2,71.3127159696869,71.3127159696869,71.3127159696869,71.3127159696869,71.3127159696869,71.3127159696869,0,0,0,0,52.5935648092909,52.5935648092909,52.5935648092909,52.5935648092909,52.5935648092909,52.5935648092909,0,0,0,0,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,9,0,0,45.6635856628418,94.7473068237305,56.3488159179688,"GEN","5",2014-04-17,86.2775802612305,22.5315017700195,1,0.5,1,2
"184","Jharkhand","Khunti (ST)","Kharasawan (ST)",57,140398,2,66.9924072992493,66.9924072992493,66.9924072992493,66.9924072992493,16.1946751378225,16.1946751378225,16.1946751378225,0,0,0,61.8689528714107,61.8689528714107,61.8689528714107,61.8689528714107,7.06051029962547,7.06051029962547,7.06051029962547,0,0,0,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,11,0,0,55.9981346130371,100,79.4309692382812,"ST","5",2014-04-17,85.7995223999023,22.787748336792,1,0.5,1,2
"185","Jharkhand","Khunti (ST)","Kolebira (ST)",71,118117,2,55.3815284844688,55.3815284844688,55.3815284844688,55.3815284844688,29.7306907557761,29.7306907557761,29.7306907557761,0,0,0,51.5910368080922,51.5910368080922,51.5910368080922,51.5910368080922,25.2271237238925,25.2271237238925,25.2271237238925,0,0,0,"Rourkela","FM",6,"Odisha","Oriya",1,0,2014-04-08,75,9,6,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,11,0,0,44.279541015625,100,86.5878448486328,"ST","5",2014-04-17,84.6031112670898,22.5344734191895,1,0.5,0,2
"186","Jharkhand","Khunti (ST)","Simdega (ST)",70,129505,2,60.4648469171075,60.4648469171075,60.4648469171075,60.4648469171075,25.314080537431,25.314080537431,25.314080537431,0,0,0,53.614236963082,53.614236963082,53.614236963082,53.614236963082,16.8767803254646,16.8767803254646,16.8767803254646,0,0,0,"Rourkela","FM",6,"Odisha","Oriya",1,0,2014-04-08,75,9,6,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,11,0,0,40.8750381469727,100,77.0522842407227,"ST","5",2014-04-17,84.4233016967773,22.7085762023926,1,0.5,0,2
"187","Jharkhand","Khunti (ST)","Tamar (ST)",58,126863,2,53.6862599812396,53.6862599812396,53.6862599812396,53.6862599812396,8.43114225581927,8.43114225581927,8.43114225581927,0,0,0,62.7881286067601,62.7881286067601,62.7881286067601,62.7881286067601,17.2283594394064,17.2283594394064,17.2283594394064,0,0,0,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,11,0,0,54.7915954589844,100,85.0140838623047,"ST","5",2014-04-17,85.6010055541992,23.025182723999,1,0.5,1,2
"188","Jharkhand","Khunti (ST)","Torpa (ST)",59,102841,2,64.9915889577114,64.9915889577114,64.9915889577114,64.9915889577114,40.6063729446427,40.6063729446427,40.6063729446427,0,0,0,57.2645134489563,57.2645134489563,57.2645134489563,57.2645134489563,19.7572808331973,19.7572808331973,19.7572808331973,0,0,0,"Rourkela","FM",6,"Odisha","Oriya",1,0,2014-04-08,75,9,6,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,11,0,0,45.2413024902344,100,72.3576202392578,"ST","5",2014-04-17,85.0478134155273,22.7992820739746,1,0.5,0,2
"189","Jharkhand","Palamau (SC)","Bishrampur",77,154557,2,35.6813343944305,35.6813343944305,35.6813343944305,18.6481362862892,18.6481362862892,18.6481362862892,18.6481362862892,18.6481362862892,0,0,69.435909328077,69.435909328077,69.435909328077,11.0634432913985,11.0634432913985,11.0634432913985,11.0634432913985,11.0634432913985,0,0,"Sasaram","FM",6,"Bihar","Hindi",1,1,2014-04-08,75,2,2,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,13,0,0,43.370418548584,100,30.969934463501,"SC","3A",2014-04-10,83.7667007446289,24.3885974884033,1,0.5,1,2
"190","Jharkhand","Palamau (SC)","Hussainabad",79,134409,2,38.958700682246,38.958700682246,38.958700682246,13.5325759435752,13.5325759435752,13.5325759435752,13.5325759435752,13.5325759435752,0,0,64.1665076710699,64.1665076710699,64.1665076710699,12.9235362117148,12.9235362117148,12.9235362117148,12.9235362117148,12.9235362117148,0,0,"Sasaram","FM",6,"Bihar","Hindi",1,1,2014-04-08,75,2,2,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,13,0,0,45.8173637390137,81.9822540283203,36.7588882446289,"SC","3A",2014-04-10,84.0551452636719,24.4878520965576,1,0.5,1,2
"191","Jharkhand","Ranchi","Hatia",64,203454,3,79.0316238560068,79.0316238560068,79.0316238560068,25.5010960708563,25.5010960708563,25.5010960708563,0,0,0,0,91.6651711519105,91.6651711519105,91.6651711519105,42.82426011033,42.82426011033,42.82426011033,0,0,0,0,"Hazaribagh","FM",6,"Jharkhand","Hindi",2,0,2014-04-15,75,2,11,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,8,0,0,38.894847869873,85.3614501953125,52.9041633605957,"GEN","5",2014-04-17,85.2163162231445,23.3569068908691,1,0.5,0,2
"192","Jharkhand","Ranchi","Ichagarh",50,168772,3,65.465243049795,65.465243049795,65.465243049795,19.6578816391345,19.6578816391345,19.6578816391345,0,0,0,0,83.574132032899,83.574132032899,83.574132032899,44.0770798456947,44.0770798456947,44.0770798456947,0,0,0,0,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,8,0,0,43.9736862182617,69.5503005981445,35.1398239135742,"GEN","5",2014-04-17,86.0063247680664,23.0009670257568,1,0.5,1,2
"193","Jharkhand","Ranchi","Kanke (SC)",65,206187,3,76.6920319903777,76.6920319903777,76.6920319903777,25.5588373660803,25.5588373660803,25.5588373660803,0,0,0,0,90.1721094129149,90.1721094129149,90.1721094129149,43.2847788320192,43.2847788320192,43.2847788320192,0,0,0,0,"Hazaribagh","FM",6,"Jharkhand","Hindi",2,0,2014-04-15,75,2,11,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,8,0,0,45.5394973754883,100,47.0368995666504,"GEN","5",2014-04-17,85.1863555908203,23.54762840271,1,0.5,0,2
"194","Jharkhand","Ranchi","Khijri (ST)",62,187333,3,75.6727325137589,75.6727325137589,75.6727325137589,29.3525433319276,29.3525433319276,29.3525433319276,0,0,0,0,87.9243011510453,87.9243011510453,87.9243011510453,47.5753171247357,47.5753171247357,47.5753171247357,0,0,0,0,"Hazaribagh","FM",6,"Jharkhand","Hindi",2,0,2014-04-15,75,2,11,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,8,0,0,36.8037796020508,80.9113998413086,65.1174926757812,"GEN","5",2014-04-17,85.4474182128906,23.3697662353516,1,0.5,0,2
"195","Jharkhand","Ranchi","Ranchi",63,150914,3,89.5682309129703,89.5682309129703,89.5682309129703,31.0388698198974,31.0388698198974,31.0388698198974,0,0,0,0,96.7149362943253,96.7149362943253,96.7149362943253,45.1747428746866,45.1747428746866,45.1747428746866,0,0,0,0,"Hazaribagh","FM",6,"Jharkhand","Hindi",2,0,2014-04-15,75,2,11,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,8,0,0,25.5900764465332,16.4652881622314,27.1818046569824,"GEN","5",2014-04-17,85.3093948364258,23.3832969665527,1,0.5,0,2
"196","Jharkhand","Singhbhum (ST)","Chaibasa (ST)",52,133981,3,76.1548279233623,76.1548279233623,76.1548279233623,76.1548279233623,59.5980027018756,32.2112836894784,32.2112836894784,32.2112836894784,0,0,41.6336446364922,41.6336446364922,41.6336446364922,41.6336446364922,22.4725701427746,0,0,0,0,0,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,10,0,0,63.8722915649414,100,83.0969009399414,"ST","5",2014-04-17,85.718391418457,22.44850730896,1,0.5,1,2
"197","Jharkhand","Singhbhum (ST)","Chakradharpur (ST)",56,117921,3,82.6332883879886,82.6332883879886,82.6332883879886,82.6332883879886,67.5494610798755,26.4151423410588,26.4151423410588,26.4151423410588,0,0,52.0916002438379,52.0916002438379,52.0916002438379,52.0916002438379,29.6769147602452,0,0,0,0,0,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,10,0,0,55.4334335327148,100,84.0189743041992,"ST","5",2014-04-17,85.4047012329102,22.6842365264893,1,0.5,1,2
"198","Jharkhand","Singhbhum (ST)","Jaganathpur (ST)",54,105843,3,77.1935791691468,77.1935791691468,77.1935791691468,77.1935791691468,68.0763016921289,40.7547027200665,40.7547027200665,40.7547027200665,0,0,23.2969128107355,23.2969128107355,23.2969128107355,23.2969128107355,14.5217667619956,0,0,0,0,0,"Rourkela","FM",6,"Odisha","Oriya",1,0,2014-04-08,75,9,6,1,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,10,0,0,47.5960235595703,51.9107398986816,65.2113647460938,"ST","5",2014-04-17,85.466552734375,22.2494354248047,2,0.75,1,1.33333337306976
"199","Jharkhand","Singhbhum (ST)","Majhganon (ST)",53,120765,3,80.3245973585062,80.3245973585062,80.3245973585062,80.3245973585062,65.5835713989981,44.1146027408603,44.1146027408603,44.1146027408603,0,0,40.6506305670694,40.6506305670694,40.6506305670694,40.6506305670694,32.9405150365994,0,0,0,0,0,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,10,0,0,59.5714683532715,100,77.9646606445312,"ST","5",2014-04-17,85.8877868652344,22.2281837463379,1,0.5,1,2
"200","Jharkhand","Singhbhum (ST)","Manoharpur (ST)",55,120746,3,75.4981531479304,75.4981531479304,75.4981531479304,75.4981531479304,56.0440925579315,16.1570569625495,16.1570569625495,16.1570569625495,0,0,49.3286313289222,49.3286313289222,49.3286313289222,49.3286313289222,27.2752611551419,0,0,0,0,0,"Rourkela","FM",6,"Odisha","Oriya",1,0,2014-04-08,75,9,6,1,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,10,0,0,51.2158584594727,86.1851272583008,70.2136611938477,"ST","5",2014-04-17,85.1804809570312,22.3618717193604,2,0.75,1,1.33333337306976
"201","Jharkhand","Singhbhum (ST)","Saraikella (ST)",51,195968,3,82.2215871979099,82.2215871979099,82.2215871979099,82.2215871979099,71.5678069888962,12.9495631939909,12.9495631939909,12.9495631939909,0,0,57.4647436596772,57.4647436596772,57.4647436596772,57.4647436596772,39.646381997629,0,0,0,0,0,"Jamshedpur","MW",1,"Jharkhand","Hindi",2,0,2014-04-15,25,2,15,1,"Chaibasa","FM",6,"Jharkhand","Hindi",2,1,2014-04-15,75,2,28,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,10,0,0,46.0959014892578,100,54.8272323608398,"ST","5",2014-04-17,86.0227279663086,22.6900787353516,2,0.75,1,1.33333337306976
"202","Karnataka","Bagalkot","Bagalkot",24,138329,1,48.1084949649025,48.1084949649025,48.1084949649025,48.1084949649025,48.1084949649025,48.1084949649025,48.1084949649025,48.1084949649025,48.1084949649025,48.1084949649025,43.8780523045803,43.8780523045803,43.8780523045803,43.8780523045803,43.8780523045803,43.8780523045803,43.8780523045803,43.8780523045803,43.8780523045803,43.8780523045803,"Bijapur","FM",6,"Karnataka","Kannada",2,0,2014-04-15,75,2,17,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,29,3,0,0,35.9663162231445,60.740966796875,22.9395961761475,"GEN","5",2014-04-17,75.8437957763672,16.1934242248535,1,0.5,0,2
"203","Karnataka","Bagalkot","Bilgi",22,145167,1,47.7732542519994,47.7732542519994,47.7732542519994,47.7732542519994,47.7732542519994,47.7732542519994,47.7732542519994,47.7732542519994,47.7732542519994,47.7732542519994,41.6033968133855,41.6033968133855,41.6033968133855,41.6033968133855,41.6033968133855,41.6033968133855,41.6033968133855,41.6033968133855,41.6033968133855,41.6033968133855,"Bijapur","FM",6,"Karnataka","Kannada",2,0,2014-04-15,75,2,17,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,29,3,0,0,44.7240676879883,88.9003982543945,28.9106273651123,"GEN","5",2014-04-17,75.5704193115234,16.2474250793457,1,0.5,0,2
"204","Karnataka","Bagalkot","Hungund",25,129780,1,49.2610571736785,49.2610571736785,49.2610571736785,49.2610571736785,49.2610571736785,49.2610571736785,49.2610571736785,49.2610571736785,49.2610571736785,49.2610571736785,48.1561712846348,48.1561712846348,48.1561712846348,48.1561712846348,48.1561712846348,48.1561712846348,48.1561712846348,48.1561712846348,48.1561712846348,48.1561712846348,"Hospet","FM",10,"Karnataka","Kannada",2,0,2014-04-15,100,2,32,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,29,3,0,0,39.7310638427734,61.4794998168945,20.6576881408691,"GEN","5",2014-04-17,76.0943222045898,16.0524616241455,1,0.5,0,2
"205","Karnataka","Bagalkot","Jamkhandi",21,129555,1,57.8680869128941,57.8680869128941,57.8680869128941,57.8680869128941,57.8680869128941,57.8680869128941,57.8680869128941,57.8680869128941,57.8680869128941,57.8680869128941,47.0317846587042,47.0317846587042,47.0317846587042,47.0317846587042,47.0317846587042,47.0317846587042,47.0317846587042,47.0317846587042,47.0317846587042,47.0317846587042,"Bijapur","FM",6,"Karnataka","Kannada",2,0,2014-04-15,75,2,17,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,29,3,0,0,42.107421875,63.4115753173828,18.2918739318848,"GEN","5",2014-04-17,75.3533935546875,16.5851421356201,1,0.5,0,2
"206","Karnataka","Bagalkot","Mudhol (SC)",19,125719,1,54.7793094122607,54.7793094122607,54.7793094122607,54.7793094122607,54.7793094122607,54.7793094122607,54.7793094122607,54.7793094122607,54.7793094122607,54.7793094122607,48.8044536682765,48.8044536682765,48.8044536682765,48.8044536682765,48.8044536682765,48.8044536682765,48.8044536682765,48.8044536682765,48.8044536682765,48.8044536682765,"Bijapur","FM",6,"Karnataka","Kannada",2,0,2014-04-15,75,2,17,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,29,3,0,0,44.6006698608398,81.7431716918945,23.420597076416,"GEN","5",2014-04-17,75.3110122680664,16.2918815612793,1,0.5,0,2
