"","pct_nda.spec1","pct_upa.spec1","state_name","pc_name","ac_name","ac_num","total_ac_votes","pct_nda.spec3","pct_upa.spec3","pct_oth.spec3","num_spec3_2014","voteshare_spec3_2014","voteshare_spec3_2014_0.1","voteshare_spec3_2014_0.2","voteshare_spec3_2014_0.3","voteshare_spec3_2014_0.4","voteshare_spec3_2014_0.5","voteshare_spec3_2014_0.6","voteshare_spec3_2014_0.7","voteshare_spec3_2014_0.8","voteshare_spec3_2014_0.9","voteshare_spec3_2009","voteshare_spec3_2009_0.1","voteshare_spec3_2009_0.2","voteshare_spec3_2009_0.3","voteshare_spec3_2009_0.4","voteshare_spec3_2009_0.5","voteshare_spec3_2009_0.6","voteshare_spec3_2009_0.7","voteshare_spec3_2009_0.8","voteshare_spec3_2009_0.9","station_name1","station_type1","station_kw1","station_state1","spot_lang1","station_block1","treat1","camp_date1","station_buffer_km1","camp_lag1","station_id1","eligible1","station_name2","station_type2","station_kw2","station_state2","spot_lang2","station_block2","treat2","camp_date2","station_buffer_km2","camp_lag2","station_id2","eligible2","station_name3","station_type3","station_kw3","station_state3","spot_lang3","station_block3","treat3","camp_date3","station_buffer_km3","camp_lag3","station_id3","eligible3","state_code","pc_num","station_lon","station_lat","illit_pc","rural_pc","scst_pc","pc_type","schedule_num","poll_date","xcoord","ycoord","num_eligible","prob_treatany","treatany","wgt_treatany","num_eligible1","num_eligible2","num_eligible3"
"11",0.5,0,"Andhra Pradesh","Anantapur","Tadipatri",270,179626,0.258620689655172,0.396551724137931,0.448275862068966,3,96.9408660216227,96.9408660216227,96.9408660216227,43.173037310857,42.3268346453186,0,0,0,0,0,82.739722365176,82.739722365176,82.739722365176,43.3568817211488,0,0,0,0,0,0,"Anantpur","FM",6,"Andhra Pradesh","Telugu",4,0,2014-05-05,75,2,58,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,28,36,0,0,47.2898445129395,100,18.8079357147217,"GEN","8",2014-05-07,77.8760604858398,14.9804382324219,1,0.5,0,2,1,0,0
"12",0.5,0,"Andhra Pradesh","Anantapur","Uravakonda",268,165203,0.258620689655172,0.396551724137931,0.448275862068966,3,97.0333468520547,97.0333468520547,97.0333468520547,49.9900122879124,48.5324116390138,0,0,0,0,0,90.6713507816617,90.6713507816617,90.6713507816617,46.2659406288424,0,0,0,0,0,0,"Anantpur","FM",6,"Andhra Pradesh","Telugu",4,0,2014-05-05,75,2,58,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,28,36,0,0,43.5942192077637,55.6551666259766,18.4361782073975,"GEN","8",2014-05-07,77.2687301635742,14.8666248321533,1,0.5,0,2,1,0,0
"13",0,1,"Andhra Pradesh","Bhongir","Alair",97,174811,0.258620689655172,0.396551724137931,0.448275862068966,5,92.5651131793766,92.5651131793766,92.5651131793766,86.0203305283992,48.3956959230254,0,0,0,0,0,53.0696086219366,53.0696086219366,53.0696086219366,48.5185492571998,0,0,0,0,0,0,"Warangal","FM",10,"Andhra Pradesh","Telugu",4,0,2014-04-28,100,2,55,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,28,14,0,0,39.621223449707,72.046760559082,16.6633014678955,"GEN","7",2014-04-30,78.9987030029297,17.6048831939697,1,0.5,0,2,1,0,0
"14",0,1,"Andhra Pradesh","Bhongir","Bhongir",94,158613,0.258620689655172,0.396551724137931,0.448275862068966,5,91.4193666345129,91.4193666345129,91.4193666345129,76.0795142894971,40.822631184077,0,0,0,0,0,49.1835053217354,49.1835053217354,49.1835053217354,44.8072559295478,0,0,0,0,0,0,"Warangal","FM",10,"Andhra Pradesh","Telugu",4,0,2014-04-28,100,2,55,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,28,14,0,0,35.3309898376465,48.4836502075195,18.6617469787598,"GEN","7",2014-04-30,78.915657043457,17.4380340576172,1,0.5,0,2,1,0,0
"15",0,1,"Andhra Pradesh","Bhongir","Jangoan",98,171155,0.258620689655172,0.396551724137931,0.448275862068966,5,92.1094913966872,92.1094913966872,92.1094913966872,79.7709678361719,47.6316788875581,0,0,0,0,0,52.3836056222182,52.3836056222182,52.3836056222182,48.3858343448816,0,0,0,0,0,0,"Warangal","FM",10,"Andhra Pradesh","Telugu",4,0,2014-04-28,100,2,55,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,28,14,0,0,44.331413269043,100,26.6866340637207,"GEN","7",2014-04-30,79.0586700439453,17.8730964660645,1,0.5,0,2,1,0,0
"16",0,1,"Andhra Pradesh","Bhongir","Nakrekal (SC)",95,178733,0.258620689655172,0.396551724137931,0.448275862068966,5,87.8438788584089,87.8438788584089,87.8438788584089,69.2468654361534,31.9470942691053,0,0,0,0,0,48.4191185243515,48.4191185243515,48.4191185243515,46.1826186555945,0,0,0,0,0,0,"Warangal","FM",10,"Andhra Pradesh","Telugu",4,0,2014-04-28,100,2,55,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,28,14,0,0,40.3310775756836,100,23.8223495483398,"GEN","7",2014-04-30,79.256965637207,17.2363529205322,1,0.5,0,2,1,0,0
"17",0,1,"Andhra Pradesh","Bhongir","Thungathurthy (SC)",96,173739,0.258620689655172,0.396551724137931,0.448275862068966,5,89.7063986784775,89.7063986784775,89.7063986784775,82.1393009053811,39.6767565140815,0,0,0,0,0,47.9120213775478,47.9120213775478,47.9120213775478,46.1573392172045,0,0,0,0,0,0,"Warangal","FM",10,"Andhra Pradesh","Telugu",4,0,2014-04-28,100,2,55,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,28,14,0,0,47.4512672424316,100,26.5048427581787,"GEN","7",2014-04-30,79.492317199707,17.3934459686279,1,0.5,0,2,1,0,0
"18",0.5,0,"Andhra Pradesh","Chittoor (SC)","Chandragiri",285,205276,0.258620689655172,0.396551724137931,0.448275862068966,3,97.2334807771001,97.2334807771001,97.2334807771001,49.0612638593893,47.1180264619342,0,0,0,0,0,79.27520416784,79.27520416784,79.27520416784,42.7520416784005,0,0,0,0,0,0,"Tirupati","FM",10,"Andhra Pradesh","Telugu",4,0,2014-05-05,100,2,59,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,28,42,0,0,40.0267677307129,100,21.4416828155518,"SC","8",2014-05-07,79.1817092895508,13.6202259063721,1,0.5,0,2,1,0,0
"19",0.5,0,"Andhra Pradesh","Chittoor (SC)","Chittoor",291,144068,0.258620689655172,0.396551724137931,0.448275862068966,3,97.5622622650415,97.5622622650415,97.5622622650415,44.1791376294528,43.4322680956215,0,0,0,0,0,64.3503120149514,64.3503120149514,64.3503120149514,38.3659602774874,0,0,0,0,0,0,"Tirupati","FM",10,"Andhra Pradesh","Telugu",4,0,2014-05-05,100,2,59,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,28,42,0,0,29.4647388458252,100,40.9989395141602,"SC","8",2014-05-07,79.1231689453125,13.1348390579224,1,0.5,0,2,1,0,0
"20",0.5,0,"Andhra Pradesh","Chittoor (SC)","Gangadhara Nellore (SC)",290,154591,0.258620689655172,0.396551724137931,0.448275862068966,3,96.1886526382519,96.1886526382519,96.1886526382519,54.5426318479084,53.7275779314449,0,0,0,0,0,86.6589770339568,86.6589770339568,86.6589770339568,48.8325962061213,0,0,0,0,0,0,"Tirupati","FM",10,"Andhra Pradesh","Telugu",4,0,2014-05-05,100,2,59,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,28,42,0,0,43.4166450500488,100,30.8240661621094,"SC","8",2014-05-07,79.3003234863281,13.3147850036621,1,0.5,0,2,1,0,0
"21",0.5,0,"Andhra Pradesh","Chittoor (SC)","Nagari",289,157125,0.258620689655172,0.396551724137931,0.448275862068966,3,97.0526650755768,97.0526650755768,97.0526650755768,49.3320604614161,46.6151153540175,0,0,0,0,0,86.8022844399334,86.8022844399334,86.8022844399334,43.1327419712229,0,0,0,0,0,0,"Tirupati","FM",10,"Andhra Pradesh","Telugu",4,0,2014-05-05,100,2,59,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,28,42,0,0,36.2571220397949,69.6201477050781,33.4764175415039,"SC","8",2014-05-07,79.5940399169922,13.3857078552246,1,0.5,0,2,1,0,0
"22",0.5,0,"Andhra Pradesh","Chittoor (SC)","Palamaner",293,196897,0.258620689655172,0.396551724137931,0.448275862068966,3,97.0888332478402,97.0888332478402,97.0888332478402,49.6061392504711,48.3293295479362,0,0,0,0,0,84.8129594842181,84.8129594842181,84.8129594842181,37.4434703958812,0,0,0,0,0,0,"Tirupati","FM",10,"Andhra Pradesh","Telugu",4,0,2014-05-05,100,2,59,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,28,42,0,0,32.0265121459961,36.8479194641113,17.5168781280518,"SC","8",2014-05-07,78.6494293212891,13.1398763656616,1,0.5,0,2,1,0,0
